order_item_id,order_id,item_name,quantity,price
I05303,O03154,Pizza,1,150.62
I05304,O00592,Biryani,4,172.5
I05305,O02725,Biryani,5,208.06
I05306,O03933,Biryani,3,202.39
I05307,O03928,Fries,2,216.13
I05308,O02773,Fries,5,271.45
I05309,O03746,Pasta,3,174.31
I05310,O00339,Pizza,2,100.72
I05311,O04509,Ice Cream,5,117.92
I05312,O03180,Salad,2,181.84
I05313,O00957,Ice Cream,1,153.6
I05314,O01372,Coke,3,136.76
I05315,O01973,Ice Cream,1,125.52
I05316,O04959,Salad,5,248.32
I05317,O03782,Pizza,4,97.47
I05318,O02589,Coke,2,438.27
I05319,O04690,Pizza,3,286.54
I05320,O00597,Fries,3,119.21
I05321,O02842,Biryani,1,250.08
I05322,O01595,Ice Cream,4,437.98
I05323,O01451,Ice Cream,4,313.67
I05324,O04018,Pasta,1,244.79
I05325,O00944,Salad,1,473.53
I05326,O01639,Coke,1,418.14
I05327,O01600,Salad,1,103.13
I05328,O03761,Biryani,5,241.94
I05329,O00774,Salad,1,367.01
I05330,O01184,Coke,5,288.57
I05331,O00530,Fries,3,279.59
I05332,O04554,Coke,5,376.87
I05333,O01405,Pizza,5,405.19
I05334,O02099,Fries,2,362.8
I05335,O02512,Pizza,1,225.08
I05336,O00231,Pasta,3,51.25
I05337,O04519,Coke,3,435.16
I05338,O01678,Coke,2,183.87
I05339,O00039,Coke,1,125.13
I05340,O01269,Salad,4,189.49
I05341,O03726,Pizza,5,381.84
I05342,O00656,Burger,2,219.76
I05343,O03103,Burger,1,479.99
I05344,O00583,Coke,5,373.01
I05345,O01005,Pizza,5,416.62
I05346,O02523,Ice Cream,5,239.66
I05347,O01577,Pasta,4,420.91
I05348,O00111,Pasta,3,92.1
I05349,O00407,Fries,5,51.0
I05350,O02345,Pizza,2,155.07
I05351,O03988,Salad,5,409.62
I05352,O04616,Pasta,4,220.39
I05353,O01425,Pasta,2,433.64
I05354,O02475,Pasta,1,489.95
I05355,O04864,Salad,1,352.85
I05356,O04366,Ice Cream,1,444.33
I05357,O00017,Ice Cream,4,308.35
I05358,O04633,Biryani,4,290.91
I05359,O03826,Pasta,1,303.22
I05360,O04563,Pizza,1,217.04
I05361,O02938,Ice Cream,1,379.39
I05362,O02115,Salad,4,373.92
I05363,O02421,Salad,4,65.6
I05364,O01989,Biryani,5,374.45
I05365,O04815,Fries,5,238.77
I05366,O01087,Burger,1,155.39
I05367,O02764,Salad,2,191.39
I05368,O01250,Burger,1,354.86
I05369,O04948,Salad,1,172.37
I05370,O01289,Burger,5,205.35
I05371,O04976,Pizza,2,292.37
I05372,O04594,Biryani,2,299.4
I05373,O02328,Pizza,2,52.85
I05374,O04885,Pizza,2,125.29
I05375,O04776,Fries,4,86.44
I05376,O04532,Biryani,4,277.66
I05377,O04481,Biryani,3,293.81
I05378,O00070,Ice Cream,3,492.91
I05379,O01353,Pasta,3,146.21
I05380,O00625,Coke,4,291.01
I05381,O03296,Salad,3,328.26
I05382,O03065,Salad,1,267.37
I05383,O03943,Salad,4,301.61
I05384,O03289,Biryani,1,57.72
I05385,O03796,Ice Cream,3,115.67
I05386,O01978,Fries,4,177.26
I05387,O01862,Coke,4,404.95
I05388,O02449,Burger,4,264.14
I05389,O01300,Fries,5,418.1
I05390,O00709,Pasta,5,152.99
I05391,O04217,Burger,2,156.35
I05392,O03639,Pasta,4,380.22
I05393,O01345,Biryani,2,446.34
I05394,O03039,Pasta,1,471.99
I05395,O04162,Coke,1,165.5
I05396,O03343,Coke,1,450.82
I05397,O03415,Ice Cream,4,57.82
I05398,O04535,Fries,1,376.27
I05399,O00764,Biryani,2,309.74
I05400,O02679,Fries,3,200.12
I05401,O03046,Burger,2,464.3
I05402,O02394,Biryani,4,289.27
I05403,O01229,Ice Cream,4,233.97
I05404,O03818,Pizza,1,399.04
I05405,O03872,Coke,1,416.55
I05406,O03532,Pizza,5,89.58
I05407,O04251,Pasta,5,223.56
I05408,O02058,Salad,2,304.9
I05409,O02098,Salad,4,348.14
I05410,O04911,Burger,4,155.57
I05411,O00381,Ice Cream,1,423.95
I05412,O02430,Pasta,3,92.47
I05413,O02443,Pasta,4,365.18
I05414,O01580,Salad,4,410.73
I05415,O00842,Pasta,3,243.61
I05416,O04763,Fries,3,363.62
I05417,O00269,Pasta,1,431.95
I05418,O03354,Salad,1,393.24
I05419,O00262,Salad,2,246.64
I05420,O04288,Pizza,3,218.17
I05421,O02663,Fries,1,166.76
I05422,O02311,Ice Cream,3,143.77
I05423,O02117,Burger,5,259.97
I05424,O00070,Pizza,2,168.74
I05425,O01026,Pizza,5,298.01
I05426,O04849,Pasta,3,201.84
I05427,O02751,Biryani,4,413.27
I05428,O00724,Biryani,3,51.36
I05429,O02492,Biryani,3,324.73
I05430,O03815,Burger,5,296.99
I05431,O02060,Burger,3,373.36
I05432,O00956,Coke,1,206.04
I05433,O00410,Biryani,3,322.71
I05434,O03766,Coke,5,316.76
I05435,O02656,Pasta,2,176.51
I05436,O02376,Biryani,5,117.06
I05437,O01936,Ice Cream,1,499.26
I05438,O00115,Fries,5,267.79
I05439,O00440,Burger,4,481.12
I05440,O02529,Ice Cream,5,285.2
I05441,O04630,Salad,3,303.31
I05442,O04597,Coke,2,363.82
I05443,O03695,Fries,4,379.57
I05444,O01424,Biryani,1,181.96
I05445,O04329,Ice Cream,4,270.12
I05446,O02145,Coke,4,269.94
I05447,O03298,Fries,1,164.34
I05448,O01608,Pizza,3,335.21
I05449,O00933,Salad,3,438.61
I05450,O02134,Salad,2,349.87
I05451,O01438,Pasta,3,193.64
I05452,O03486,Biryani,4,183.38
I05453,O03515,Fries,1,298.35
I05454,O02232,Burger,2,291.01
I05455,O04687,Fries,5,206.29
I05456,O02016,Coke,2,236.44
I05457,O00539,Biryani,2,392.65
I05458,O00999,Burger,1,458.75
I05459,O00372,Biryani,3,426.66
I05460,O01393,Salad,4,203.71
I05461,O02267,Coke,1,454.69
I05462,O01380,Pizza,5,197.7
I05463,O00240,Ice Cream,2,274.64
I05464,O04577,Pizza,3,229.26
I05465,O03969,Coke,1,57.21
I05466,O00069,Fries,1,467.07
I05467,O02043,Salad,4,235.14
I05468,O00793,Biryani,1,351.62
I05469,O00231,Ice Cream,4,261.36
I05470,O02637,Salad,4,168.71
I05471,O00912,Pizza,3,431.73
I05472,O03283,Pasta,5,81.27
I05473,O00505,Fries,2,276.15
I05474,O03794,Biryani,1,96.67
I05475,O03943,Salad,4,474.94
I05476,O04438,Fries,3,354.53
I05477,O00672,Pizza,2,284.71
I05478,O00073,Pasta,5,132.16
I05479,O03725,Coke,4,71.77
I05480,O04877,Biryani,3,176.03
I05481,O00022,Fries,1,339.92
I05482,O02325,Pasta,1,58.52
I05483,O03420,Pizza,2,106.87
I05484,O03016,Ice Cream,1,216.54
I05485,O00935,Fries,2,328.82
I05486,O02029,Biryani,2,461.83
I05487,O01626,Ice Cream,1,206.16
I05488,O00595,Salad,4,288.59
I05489,O00626,Coke,2,178.63
I05490,O03556,Ice Cream,3,182.27
I05491,O04567,Pizza,3,441.97
I05492,O04283,Pasta,2,432.2
I05493,O04016,Pizza,4,110.59
I05494,O01296,Ice Cream,1,161.93
I05495,O03220,Fries,5,182.44
I05496,O01450,Biryani,1,118.97
I05497,O00101,Pizza,2,344.13
I05498,O03021,Ice Cream,5,251.51
I05499,O04160,Pizza,5,375.12
I05500,O00981,Pizza,2,417.71
I05501,O03920,Pizza,3,277.38
I05502,O03532,Ice Cream,5,350.44
I05503,O01053,Burger,3,78.86
I05504,O02691,Pasta,5,237.6
I05505,O02009,Ice Cream,1,66.72
I05506,O04886,Biryani,1,475.66
I05507,O03147,Coke,3,388.48
I05508,O04726,Coke,4,433.11
I05509,O01774,Salad,4,274.21
I05510,O01440,Coke,1,366.57
I05511,O02832,Ice Cream,4,252.1
I05512,O01710,Biryani,2,81.02
I05513,O01970,Fries,5,208.25
I05514,O04824,Salad,2,470.73
I05515,O00627,Biryani,2,78.26
I05516,O01700,Ice Cream,3,452.25
I05517,O04207,Ice Cream,2,68.39
I05518,O00836,Coke,1,491.9
I05519,O02516,Ice Cream,1,126.02
I05520,O01937,Biryani,3,489.05
I05521,O00786,Pasta,2,84.22
I05522,O03099,Salad,5,205.69
I05523,O04703,Pizza,2,220.4
I05524,O01561,Salad,4,132.46
I05525,O02561,Fries,3,339.07
I05526,O03444,Fries,2,74.72
I05527,O00930,Salad,4,143.58
I05528,O03637,Pasta,2,417.71
I05529,O00522,Coke,2,335.19
I05530,O02890,Fries,4,319.72
I05531,O03377,Coke,5,375.32
I05532,O02828,Ice Cream,1,221.82
I05533,O03375,Fries,1,302.95
I05534,O02687,Ice Cream,4,254.08
I05535,O01097,Pasta,3,130.35
I05536,O00736,Pasta,4,168.15
I05537,O01382,Biryani,4,357.99
I05538,O01286,Fries,1,379.5
I05539,O00611,Salad,2,129.81
I05540,O03890,Pizza,5,371.65
I05541,O04080,Ice Cream,2,329.07
I05542,O02963,Salad,3,260.58
I05543,O02773,Coke,5,378.91
I05544,O00343,Pizza,3,80.62
I05545,O04264,Fries,2,323.27
I05546,O00046,Ice Cream,3,359.57
I05547,O02523,Pasta,4,99.84
I05548,O01424,Ice Cream,5,188.28
I05549,O04396,Burger,2,79.66
I05550,O01576,Biryani,1,334.1
I05551,O03259,Burger,1,292.05
I05552,O00434,Ice Cream,4,310.99
I05553,O02953,Pasta,3,498.66
I05554,O04754,Pizza,3,186.31
I05555,O03212,Pasta,2,273.95
I05556,O01852,Pizza,3,316.9
I05557,O03237,Pizza,3,129.47
I05558,O00937,Salad,3,323.21
I05559,O01197,Coke,4,71.83
I05560,O01008,Biryani,1,377.11
I05561,O00201,Pasta,3,169.41
I05562,O00238,Coke,3,315.54
I05563,O02220,Burger,2,472.52
I05564,O03155,Coke,1,61.81
I05565,O04364,Fries,4,252.63
I05566,O03492,Burger,3,302.64
I05567,O03740,Biryani,3,404.67
I05568,O02456,Pizza,1,485.6
I05569,O02995,Pasta,1,222.3
I05570,O03037,Coke,2,174.51
I05571,O00782,Burger,4,209.46
I05572,O01280,Biryani,4,171.91
I05573,O02727,Pasta,2,227.87
I05574,O01364,Ice Cream,4,236.33
I05575,O03617,Ice Cream,4,59.35
I05576,O00044,Pasta,4,480.39
I05577,O00987,Coke,2,213.85
I05578,O04155,Pizza,3,497.77
I05579,O03463,Coke,1,325.88
I05580,O04866,Ice Cream,1,486.42
I05581,O03072,Coke,5,450.31
I05582,O04728,Fries,1,490.25
I05583,O02412,Fries,5,373.05
I05584,O02343,Burger,3,346.78
I05585,O01011,Pizza,2,372.69
I05586,O02676,Ice Cream,5,213.38
I05587,O00003,Pasta,4,229.37
I05588,O04192,Pizza,5,207.63
I05589,O04975,Pasta,3,56.86
I05590,O01876,Pasta,4,122.46
I05591,O01764,Ice Cream,4,429.58
I05592,O01736,Salad,2,456.45
I05593,O00183,Ice Cream,4,269.36
I05594,O03858,Pasta,4,249.53
I05595,O03048,Coke,3,78.88
I05596,O02282,Coke,5,167.85
I05597,O04622,Biryani,4,349.26
I05598,O00237,Ice Cream,1,131.22
I05599,O03425,Coke,2,203.69
I05600,O01033,Pizza,1,111.06
I05601,O04712,Pizza,5,192.57
I05602,O02175,Salad,3,359.42
I05603,O02051,Fries,2,324.29
I05604,O02978,Pizza,1,280.91
I05605,O03268,Pasta,4,111.75
I05606,O03068,Salad,2,340.43
I05607,O01127,Ice Cream,3,62.55
I05608,O02654,Fries,2,221.39
I05609,O03074,Biryani,2,212.83
I05610,O01242,Ice Cream,4,79.03
I05611,O03680,Fries,2,446.84
I05612,O01192,Burger,5,461.21
I05613,O01845,Ice Cream,3,392.93
I05614,O04375,Pizza,3,52.15
I05615,O03183,Pasta,3,349.45
I05616,O03809,Pasta,3,411.12
I05617,O04410,Burger,2,76.71
I05618,O03516,Pizza,1,81.48
I05619,O03501,Biryani,4,155.38
I05620,O04223,Ice Cream,1,156.6
I05621,O04734,Fries,2,498.21
I05622,O00147,Fries,4,387.32
I05623,O00433,Pasta,2,125.57
I05624,O01650,Coke,2,78.0
I05625,O03144,Coke,4,408.58
I05626,O01367,Salad,4,499.21
I05627,O01600,Biryani,2,324.95
I05628,O03185,Pizza,3,356.25
I05629,O00771,Ice Cream,2,461.82
I05630,O00705,Biryani,3,219.34
I05631,O02494,Fries,5,65.46
I05632,O03216,Fries,2,253.45
I05633,O01809,Burger,1,61.48
I05634,O02636,Pizza,5,290.44
I05635,O01646,Pasta,2,212.98
I05636,O00229,Biryani,1,57.88
I05637,O03890,Pasta,5,269.83
I05638,O03552,Fries,3,168.96
I05639,O04351,Coke,5,378.13
I05640,O04426,Pizza,3,76.08
I05641,O02523,Pizza,5,342.4
I05642,O01993,Pasta,3,97.08
I05643,O04326,Burger,2,285.75
I05644,O03013,Burger,3,109.55
I05645,O02798,Pizza,2,99.41
I05646,O02772,Pasta,2,298.25
I05647,O04602,Burger,5,190.2
I05648,O01573,Burger,1,112.56
I05649,O02472,Coke,3,164.94
I05650,O04539,Biryani,5,406.81
I05651,O03952,Ice Cream,5,166.02
I05652,O01937,Fries,4,237.17
I05653,O02483,Salad,1,250.56
I05654,O03037,Salad,1,408.78
I05655,O01676,Coke,3,305.48
I05656,O00852,Pizza,5,489.33
I05657,O03223,Salad,1,406.78
I05658,O04473,Coke,4,219.69
I05659,O03878,Biryani,1,255.08
I05660,O01922,Salad,1,419.01
I05661,O03436,Ice Cream,4,127.37
I05662,O01707,Biryani,4,396.83
I05663,O04903,Biryani,5,370.72
I05664,O02598,Coke,1,279.31
I05665,O03849,Biryani,4,173.55
I05666,O02618,Ice Cream,4,138.0
I05667,O01116,Coke,2,321.53
I05668,O03521,Burger,2,75.37
I05669,O02064,Coke,3,487.08
I05670,O01333,Burger,3,484.83
I05671,O00089,Burger,3,101.76
I05672,O03745,Burger,3,259.99
I05673,O04541,Pizza,4,484.78
I05674,O01111,Biryani,5,382.86
I05675,O03751,Biryani,1,217.26
I05676,O03247,Pizza,1,145.29
I05677,O04471,Burger,1,320.68
I05678,O03407,Ice Cream,3,406.59
I05679,O04641,Salad,3,248.85
I05680,O04375,Fries,5,487.36
I05681,O02969,Ice Cream,5,277.5
I05682,O01589,Biryani,4,314.99
I05683,O01647,Fries,4,477.12
I05684,O00523,Salad,3,451.11
I05685,O04725,Pasta,4,276.66
I05686,O00964,Burger,4,87.22
I05687,O02301,Pizza,2,233.13
I05688,O01071,Biryani,1,485.75
I05689,O02693,Pizza,2,364.76
I05690,O02786,Burger,4,354.02
I05691,O03667,Burger,3,167.45
I05692,O03647,Ice Cream,1,141.61
I05693,O00902,Pizza,1,100.37
I05694,O02226,Pizza,3,330.93
I05695,O01243,Ice Cream,4,210.99
I05696,O01932,Fries,4,76.5
I05697,O00116,Fries,1,293.46
I05698,O02724,Salad,3,234.09
I05699,O01147,Pizza,4,380.51
I05700,O00856,Pizza,5,255.38
I05701,O03885,Pasta,2,201.89
I05702,O00697,Ice Cream,1,499.42
I05703,O02570,Burger,4,488.13
I05704,O01307,Ice Cream,4,105.76
I05705,O03811,Salad,1,315.41
I05706,O01761,Fries,1,381.16
I05707,O03373,Ice Cream,3,355.29
I05708,O00859,Ice Cream,5,92.28
I05709,O04720,Pizza,1,434.99
I05710,O03214,Pasta,4,50.25
I05711,O00957,Pasta,4,332.03
I05712,O01323,Ice Cream,4,228.46
I05713,O01892,Coke,3,452.25
I05714,O04992,Pasta,5,272.61
I05715,O00103,Pasta,3,343.51
I05716,O01601,Biryani,2,482.34
I05717,O02868,Fries,1,355.1
I05718,O02538,Biryani,3,109.68
I05719,O01489,Biryani,1,68.04
I05720,O00697,Burger,1,326.99
I05721,O04159,Pasta,3,495.35
I05722,O00254,Pizza,3,280.1
I05723,O00091,Pasta,2,390.66
I05724,O03275,Fries,4,98.25
I05725,O02842,Ice Cream,1,270.61
I05726,O00823,Ice Cream,4,136.09
I05727,O02637,Coke,4,313.3
I05728,O04736,Burger,5,175.52
I05729,O02569,Burger,3,292.04
I05730,O03604,Pizza,2,194.0
I05731,O04582,Burger,1,166.68
I05732,O00456,Biryani,1,441.62
I05733,O03271,Salad,5,433.96
I05734,O04672,Coke,3,185.94
I05735,O04495,Pizza,2,285.57
I05736,O02694,Coke,3,374.86
I05737,O03468,Pasta,5,96.53
I05738,O02995,Fries,1,329.77
I05739,O01695,Ice Cream,2,105.8
I05740,O03230,Fries,4,161.91
I05741,O04545,Salad,4,137.92
I05742,O00922,Coke,5,422.43
I05743,O03398,Fries,5,348.91
I05744,O00824,Fries,5,428.88
I05745,O00455,Fries,3,379.26
I05746,O04178,Burger,3,140.94
I05747,O01984,Coke,2,462.0
I05748,O00761,Biryani,2,225.05
I05749,O00557,Biryani,2,432.7
I05750,O02467,Salad,4,228.02
I05751,O04952,Pizza,5,276.48
I05752,O01475,Pasta,5,398.99
I05753,O04642,Pasta,5,330.93
I05754,O01023,Pasta,4,211.45
I05755,O01811,Fries,3,326.39
I05756,O03362,Fries,2,168.6
I05757,O03220,Fries,1,169.91
I05758,O00205,Coke,3,286.32
I05759,O03800,Pasta,5,64.03
I05760,O01236,Burger,4,106.11
I05761,O04932,Burger,3,141.08
I05762,O00883,Fries,4,326.61
I05763,O00566,Coke,2,144.33
I05764,O00545,Pasta,2,131.31
I05765,O01728,Pizza,3,391.27
I05766,O02394,Biryani,1,354.17
I05767,O03716,Pizza,2,439.52
I05768,O01751,Salad,3,264.59
I05769,O03414,Fries,3,315.48
I05770,O01674,Burger,5,118.79
I05771,O03643,Fries,2,87.8
I05772,O01357,Biryani,1,422.29
I05773,O00667,Coke,1,316.08
I05774,O03981,Burger,4,456.13
I05775,O03950,Burger,1,213.43
I05776,O00034,Fries,5,60.33
I05777,O03155,Pizza,3,450.13
I05778,O03603,Ice Cream,2,204.13
I05779,O04444,Salad,1,416.89
I05780,O00749,Pasta,2,435.99
I05781,O00708,Coke,5,318.91
I05782,O03978,Fries,2,245.03
I05783,O01535,Biryani,1,201.73
I05784,O00843,Burger,5,131.49
I05785,O03753,Coke,3,462.9
I05786,O02719,Burger,4,401.75
I05787,O01818,Fries,5,88.43
I05788,O03759,Pizza,3,436.13
I05789,O02543,Pasta,2,402.88
I05790,O02727,Fries,1,259.08
I05791,O03401,Pizza,5,170.72
I05792,O02256,Salad,2,76.46
I05793,O04140,Ice Cream,1,239.81
I05794,O04675,Burger,5,51.64
I05795,O03037,Burger,4,187.15
I05796,O04117,Fries,4,343.64
I05797,O02702,Salad,2,189.05
I05798,O02191,Pasta,3,491.12
I05799,O02125,Coke,3,287.77
I05800,O03977,Pizza,2,381.13
I05801,O00278,Coke,2,79.04
I05802,O01343,Pasta,5,487.23
I05803,O01490,Fries,2,108.56
I05804,O01757,Salad,5,227.28
I05805,O00963,Coke,5,466.8
I05806,O03592,Pasta,5,295.05
I05807,O04940,Biryani,5,373.59
I05808,O04316,Coke,1,129.82
I05809,O02611,Fries,1,244.35
I05810,O03317,Pasta,1,373.88
I05811,O03483,Biryani,1,148.2
I05812,O02589,Salad,1,83.06
I05813,O02092,Pizza,5,380.72
I05814,O00652,Salad,3,368.8
I05815,O03293,Ice Cream,3,110.3
I05816,O03853,Ice Cream,2,296.51
I05817,O00463,Ice Cream,4,68.6
I05818,O00179,Pasta,4,312.11
I05819,O04452,Ice Cream,5,90.81
I05820,O01216,Pasta,1,108.36
I05821,O02090,Coke,5,384.7
I05822,O00407,Pasta,3,144.94
I05823,O03496,Salad,3,278.76
I05824,O03168,Ice Cream,3,373.79
I05825,O00952,Burger,5,65.11
I05826,O03439,Biryani,5,197.33
I05827,O01396,Ice Cream,5,200.09
I05828,O03560,Ice Cream,4,94.3
I05829,O04700,Coke,2,451.8
I05830,O04169,Burger,3,253.79
I05831,O01010,Pasta,1,206.56
I05832,O03755,Coke,2,98.2
I05833,O01967,Fries,4,300.92
I05834,O04234,Burger,4,127.81
I05835,O01964,Salad,1,379.5
I05836,O02768,Pizza,4,92.42
I05837,O01468,Coke,2,452.42
I05838,O01164,Salad,3,193.22
I05839,O03109,Ice Cream,2,87.54
I05840,O01115,Burger,2,304.79
I05841,O01143,Ice Cream,3,387.63
I05842,O00994,Pasta,2,107.11
I05843,O02747,Coke,4,265.95
I05844,O04877,Pizza,3,465.66
I05845,O04731,Salad,1,405.46
I05846,O03175,Biryani,4,196.35
I05847,O01704,Pasta,2,143.9
I05848,O00821,Fries,3,52.31
I05849,O01841,Fries,1,95.0
I05850,O01549,Coke,5,346.69
I05851,O00493,Salad,1,70.6
I05852,O00158,Pizza,3,426.86
I05853,O02676,Burger,1,118.74
I05854,O00103,Ice Cream,1,136.21
I05855,O04402,Pasta,1,294.71
I05856,O02827,Salad,5,250.63
I05857,O04012,Biryani,5,385.69
I05858,O04857,Biryani,3,431.52
I05859,O02065,Burger,1,247.83
I05860,O04393,Fries,3,95.48
I05861,O03836,Burger,2,391.23
I05862,O00594,Salad,5,307.98
I05863,O01378,Burger,2,423.07
I05864,O03755,Burger,1,313.17
I05865,O03066,Coke,1,154.37
I05866,O01936,Coke,2,322.72
I05867,O04244,Burger,4,96.71
I05868,O03294,Biryani,5,176.29
I05869,O04688,Pizza,5,467.75
I05870,O03230,Salad,4,484.7
I05871,O02317,Fries,4,256.84
I05872,O04980,Ice Cream,4,182.28
I05873,O01614,Salad,1,342.65
I05874,O02952,Burger,4,67.51
I05875,O02133,Salad,2,204.66
I05876,O04707,Ice Cream,4,230.14
I05877,O00359,Burger,1,155.73
I05878,O04883,Pizza,3,369.35
I05879,O03779,Biryani,5,377.77
I05880,O02411,Salad,5,231.23
I05881,O02923,Salad,2,448.68
I05882,O04655,Coke,1,400.35
I05883,O01605,Pasta,1,102.22
I05884,O03436,Burger,2,254.91
I05885,O02535,Coke,5,168.69
I05886,O01677,Burger,4,443.9
I05887,O00122,Ice Cream,4,415.25
I05888,O04347,Burger,2,340.93
I05889,O03514,Ice Cream,5,379.29
I05890,O02500,Burger,1,155.0
I05891,O04162,Burger,2,65.35
I05892,O04195,Pizza,4,358.01
I05893,O02010,Coke,4,313.41
I05894,O03895,Fries,3,476.57
I05895,O02673,Pasta,3,258.48
I05896,O02046,Coke,3,109.24
I05897,O00516,Biryani,1,188.38
I05898,O00937,Biryani,2,118.56
I05899,O02071,Burger,3,113.38
I05900,O00160,Fries,1,468.73
I05901,O04315,Burger,4,113.08
I05902,O02808,Fries,5,206.26
I05903,O02078,Biryani,4,380.96
I05904,O00116,Coke,4,121.1
I05905,O04468,Biryani,4,68.82
I05906,O00028,Pasta,5,437.17
I05907,O04380,Pizza,5,347.94
I05908,O01695,Pasta,4,411.13
I05909,O00693,Fries,5,191.74
I05910,O00352,Ice Cream,3,414.81
I05911,O01432,Coke,3,142.29
I05912,O01342,Pasta,3,432.8
I05913,O02903,Pizza,4,351.63
I05914,O00502,Pizza,3,470.1
I05915,O01533,Biryani,2,194.23
I05916,O02865,Pasta,1,382.12
I05917,O01427,Fries,5,413.78
I05918,O04120,Pasta,1,97.0
I05919,O01534,Pizza,2,443.85
I05920,O02946,Burger,3,364.85
I05921,O04823,Pizza,2,488.32
I05922,O00789,Pasta,1,395.88
I05923,O00375,Fries,5,291.58
I05924,O03086,Pizza,4,51.63
I05925,O00484,Pasta,3,207.14
I05926,O04290,Pizza,3,361.52
I05927,O00106,Burger,2,254.44
I05928,O00092,Pizza,3,148.89
I05929,O00210,Biryani,4,473.62
I05930,O04257,Ice Cream,2,498.37
I05931,O00779,Pizza,4,366.68
I05932,O03282,Ice Cream,4,306.76
I05933,O03283,Salad,3,365.37
I05934,O01363,Salad,5,150.08
I05935,O02306,Fries,3,375.86
I05936,O04076,Burger,1,165.09
I05937,O00501,Pasta,3,86.92
I05938,O02867,Biryani,2,152.33
I05939,O02115,Fries,3,163.58
I05940,O00566,Burger,5,129.19
I05941,O01616,Pizza,3,475.79
I05942,O02015,Salad,1,59.9
I05943,O03177,Salad,2,114.1
I05944,O01343,Ice Cream,4,247.9
I05945,O03524,Ice Cream,1,326.6
I05946,O03445,Burger,5,118.69
I05947,O00828,Fries,3,159.92
I05948,O01508,Pasta,4,184.6
I05949,O03610,Biryani,3,250.4
I05950,O01784,Pizza,5,112.05
I05951,O03090,Pasta,1,410.85
I05952,O00390,Pizza,3,229.02
I05953,O01799,Coke,3,376.81
I05954,O03998,Salad,2,364.76
I05955,O03614,Ice Cream,3,117.94
I05956,O00169,Ice Cream,5,270.2
I05957,O00458,Coke,5,196.74
I05958,O00412,Pizza,2,412.4
I05959,O03287,Burger,3,186.36
I05960,O03563,Burger,1,364.44
I05961,O04037,Coke,1,207.97
I05962,O00956,Biryani,4,336.76
I05963,O00136,Salad,5,483.61
I05964,O04944,Biryani,3,66.92
I05965,O00851,Pizza,5,399.84
I05966,O01838,Burger,5,166.43
I05967,O03735,Ice Cream,3,278.03
I05968,O03416,Fries,3,359.68
I05969,O00771,Ice Cream,2,370.17
I05970,O00800,Salad,2,172.66
I05971,O00677,Ice Cream,1,106.01
I05972,O04558,Biryani,3,278.09
I05973,O04206,Pizza,4,359.28
I05974,O01172,Ice Cream,4,488.77
I05975,O03870,Biryani,2,221.14
I05976,O04888,Ice Cream,3,483.17
I05977,O01942,Pizza,5,380.42
I05978,O01148,Coke,4,344.11
I05979,O01921,Biryani,1,142.01
I05980,O02949,Burger,5,310.82
I05981,O04747,Fries,2,286.39
I05982,O00644,Salad,3,317.91
I05983,O00499,Fries,2,95.14
I05984,O03715,Burger,3,462.98
I05985,O04306,Pasta,2,236.32
I05986,O03935,Salad,5,472.64
I05987,O01107,Salad,2,121.61
I05988,O02742,Biryani,5,121.3
I05989,O01967,Burger,1,280.29
I05990,O04574,Pizza,1,433.62
I05991,O01589,Fries,1,126.51
I05992,O02424,Pizza,4,134.48
I05993,O03160,Biryani,2,268.98
I05994,O04066,Biryani,1,342.36
I05995,O04351,Salad,1,288.71
I05996,O02823,Biryani,1,457.55
I05997,O03539,Pizza,3,355.63
I05998,O04317,Ice Cream,5,255.89
I05999,O02011,Salad,2,329.18
I06000,O02169,Burger,1,152.72
I06001,O04563,Burger,4,401.16
I06002,O02725,Pasta,4,192.43
I06003,O01274,Pizza,3,323.8
I06004,O01359,Burger,3,257.09
I06005,O04467,Pasta,3,495.69
I06006,O04632,Biryani,2,128.39
I06007,O01060,Biryani,4,195.43
I06008,O04578,Pizza,3,152.57
I06009,O04168,Biryani,4,404.62
I06010,O00893,Ice Cream,3,146.55
I06011,O02263,Burger,2,409.13
I06012,O00312,Ice Cream,4,317.28
I06013,O01916,Fries,3,440.64
I06014,O04369,Salad,2,168.78
I06015,O02608,Salad,4,477.62
I06016,O03956,Burger,3,298.22
I06017,O00185,Ice Cream,2,391.53
I06018,O04674,Salad,3,441.23
I06019,O01314,Fries,5,158.63
I06020,O02664,Burger,2,494.51
I06021,O04891,Salad,1,220.16
I06022,O04776,Biryani,3,499.91
I06023,O00817,Burger,5,149.71
I06024,O04935,Biryani,2,450.95
I06025,O03535,Biryani,2,255.55
I06026,O01034,Pasta,3,359.84
I06027,O04617,Burger,5,319.4
I06028,O01301,Pizza,5,382.6
I06029,O02700,Burger,4,77.36
I06030,O03901,Fries,2,345.92
I06031,O02160,Ice Cream,1,455.0
I06032,O01978,Pasta,4,109.15
I06033,O00814,Pizza,5,229.35
I06034,O04635,Ice Cream,5,430.72
I06035,O00897,Ice Cream,2,480.54
I06036,O01879,Fries,3,268.08
I06037,O04609,Biryani,3,343.07
I06038,O04100,Burger,5,220.22
I06039,O02689,Biryani,4,481.4
I06040,O01399,Coke,5,296.41
I06041,O03880,Biryani,2,118.11
I06042,O00816,Ice Cream,3,319.82
I06043,O01717,Pasta,1,145.51
I06044,O00285,Burger,5,190.6
I06045,O02341,Coke,4,196.26
